,t,x1,x2,u
4,0.1,2.997432744,-5.910871381,12.19337124
8,0.2,2.463506966,-4.786382542,5.90563061
12,0.3,1.912512628,-6.2097848,-19.74396596
16,0.4,1.371335998,-4.639908047,10.28700123
20,0.5,0.873191887,-5.311778197,-11.7001426
24,0.6,0.409656153,-3.981110595,8.671318669
28,0.7,-0.01214344,-4.447115802,-8.878047993
32,0.8,-0.399425785,-3.317357256,7.424762011
36,0.9,-0.718390827,-3.066130023,-0.677378092
40,1,-1.10241552,-4.588987117,-19.06881787
0,0,9.793988414,-10.87202518,0
4,0.1,8.721656439,-10.57948912,-7.797959239
8,0.2,7.762746305,-8.631179956,9.893990342
12,0.3,6.960910152,-7.425632215,4.037115887
16,0.4,6.342734345,-4.978660007,18.287964
20,0.5,5.837106924,-5.131344097,-6.583115108
24,0.6,5.359129521,-4.439728962,2.136377327
28,0.7,4.957883387,-3.599200203,4.392826246
32,0.8,4.687140174,-1.84489755,14.8355944
36,0.9,4.531551982,-1.276340668,4.129686898
40,1,4.376805753,-1.809696125,-6.881016852
0,0,-9.224077315,-1.146347873,0
4,0.1,-9.425709477,-2.857776314,-19.13060603
8,0.2,-9.778642875,-4.178876972,-16.74034056
12,0.3,-10.26303756,-5.487214773,-17.92732489
16,0.4,-10.77591802,-4.782143583,1.921907345
20,0.5,-11.20826145,-3.879762291,4.700378573
24,0.6,-11.5148186,-2.278070971,12.95134177
28,0.7,-11.82699947,-3.937887469,-19.7199737
32,0.8,-12.18675625,-3.268404452,3.097262305
36,0.9,-12.5535292,-4.05396407,-11.52332567
40,1,-12.86426731,-2.191828532,15.51397428
0,0,3.674410305,-13.48347406,0
4,0.1,2.398103453,-12.06627896,1.408882556
8,0.2,1.155697987,-12.77010193,-19.46228436
12,0.3,0.022987278,-9.931415822,17.05975395
16,0.4,-0.937600494,-9.291011235,-3.20183184
20,0.5,-1.904012666,-10.02500109,-17.0040203
24,0.6,-2.770152592,-7.342498343,18.16362823
28,0.7,-3.49545666,-7.166515578,-5.493213031
32,0.8,-4.102469688,-5.009686154,15.49816395
36,0.9,-4.671868451,-6.35585666,-19.15569268
40,1,-5.312338422,-6.451941618,-7.365549298
0,0,-6.845498506,-6.266182315,0
4,0.1,-7.447167751,-5.775381237,-1.108681665
8,0.2,-7.945627064,-4.219728255,10.57193669
12,0.3,-8.351408381,-3.901205906,-0.872589679
16,0.4,-8.653028287,-2.160204084,14.39381915
20,0.5,-8.791773966,-0.640041304,13.81417102
24,0.6,-8.902954895,-1.568112012,-10.39251638
28,0.7,-9.079181948,-1.950064247,-5.581792881
32,0.8,-9.249634608,-1.467038039,3.125735489
36,0.9,-9.382852035,-1.201731537,1.320890751
40,1,-9.416678221,0.496901973,16.64807323
0,0,-4.028753223,-18.26507842,0
4,0.1,-5.842221926,-18.00857007,-15.56960351
8,0.2,-7.494852288,-15.09262811,12.63311594
12,0.3,-8.890108352,-12.8498663,8.475057408
16,0.4,-10.19036909,-13.15034136,-16.00735788
20,0.5,-11.40923043,-11.25841229,6.730677272
24,0.6,-12.4204297,-9.003154593,12.44058422
28,0.7,-13.35415569,-9.660412757,-15.90984155
32,0.8,-14.2798555,-8.866807895,-1.320949435
36,0.9,-15.21334365,-9.787611022,-18.54291281
40,1,-16.14527709,-8.866408486,-0.107308984
0,0,-3.602660683,-18.20753332,0
4,0.1,-5.269728204,-15.18419763,13.56268164
8,0.2,-6.664174238,-12.7453635,10.44388094
12,0.3,-7.81856977,-10.38193113,12.09036846
16,0.4,-8.839317167,-10.03873577,-6.775520379
20,0.5,-9.764492117,-8.49056184,6.229989781
24,0.6,-10.57719099,-7.775334071,-0.974711033
28,0.7,-11.30264796,-6.750876749,2.990003531
32,0.8,-11.89978718,-5.217460369,9.362771586
36,0.9,-12.39457345,-4.687102797,0.355713042
40,1,-12.84087653,-4.246304203,-0.055044847
0,0,-1.250439017,-18.10706388,0
4,0.1,-3.033501449,-17.56324687,-12.39245417
8,0.2,-4.720408065,-16.19764174,-3.213014949
12,0.3,-6.196357579,-13.36849316,13.53199068
16,0.4,-7.534212154,-13.38826879,-13.57630207
20,0.5,-8.863076482,-13.19228364,-11.32879177
24,0.6,-10.19874395,-13.51567675,-16.59060573
28,0.7,-11.51551628,-12.83117629,-6.322718774
32,0.8,-12.74080033,-11.69346341,-0.875711659
36,0.9,-13.84066896,-10.32668513,2.66909645
40,1,-14.76906675,-8.275452085,11.2283526
0,0,-3.059942922,-16.03454942,0
4,0.1,-4.55901486,-13.98110767,5.543698173
8,0.2,-5.899598471,-12.84942282,-2.088987647
12,0.3,-7.209818867,-13.34669855,-18.07496128
16,0.4,-8.514991227,-12.76641837,-7.248921707
20,0.5,-9.635481507,-9.69457608,19.51352005
24,0.6,-10.57892611,-9.182843427,-4.317119499
28,0.7,-11.44826673,-8.2200134,0.934894108
32,0.8,-12.26931758,-8.201315184,-8.023526337
36,0.9,-13.11274032,-8.659504517,-13.01612079
40,1,-13.93048166,-7.71112589,1.306372903
0,0,9.628720798,-16.30806023,0
4,0.1,8.03511632,-15.57622455,-8.617687996
8,0.2,6.458703883,-15.94586456,-19.46052446
12,0.3,4.958797225,-14.08330607,3.62651824
16,0.4,3.589471198,-13.31600076,-6.020207089
20,0.5,2.40514323,-10.41883662,17.12836172
24,0.6,1.437512909,-8.958111172,4.930951243
28,0.7,0.554908622,-8.698303963,-6.227970776
32,0.8,-0.339127648,-9.174486391,-13.70218699
36,0.9,-1.169869131,-7.468767183,8.74977725
40,1,-1.924865258,-7.628493702,-9.147226465
0,0,-2.743959211,-4.528151214,0
4,0.1,-3.203830215,-4.66695584,-5.986756291
8,0.2,-3.634464158,-3.957544559,2.78777338
12,0.3,-4.075878764,-4.855779487,-13.39649535
16,0.4,-4.472370916,-3.103267209,13.56020127
20,0.5,-4.675810334,-1.000560439,18.99267352
24,0.6,-4.848218242,-2.423879673,-15.95727141
28,0.7,-5.074265367,-2.102419605,0.954129425
32,0.8,-5.295096727,-2.31073623,-4.29147985
36,0.9,-5.46251942,-1.058583366,10.84730171
40,1,-5.583717188,-1.360343494,-4.229578961
0,0,3.659281458,-16.89570976,0
4,0.1,2.071128041,-14.9006048,4.069515508
8,0.2,0.657440934,-13.39817369,0.887439967
12,0.3,-0.625799553,-12.2851828,-1.702495996
16,0.4,-1.809725323,-11.40795069,-3.066936592
20,0.5,-2.986576033,-12.11724391,-18.86143929
24,0.6,-4.220607583,-12.55607446,-16.72862098
28,0.7,-5.373515721,-10.53575468,8.674116405
32,0.8,-6.313863218,-8.308313097,12.87094089
36,0.9,-7.193003704,-9.258660149,-18.29487538
40,1,-7.977494727,-6.477505166,19.9666396
0,0,8.596965235,-16.874404,0
4,0.1,7.037614415,-14.3546021,9.604510717
8,0.2,5.765723195,-11.13684267,19.45868217
12,0.3,4.645826148,-11.25906164,-12.42116024
16,0.4,3.546537442,-10.73543808,-5.756651446
20,0.5,2.486551602,-10.46872321,-7.932709636
24,0.6,1.563226251,-8.038284387,15.07113469
28,0.7,0.728195593,-8.652100205,-14.48846475
32,0.8,-0.061655177,-7.169619104,6.9263033
36,0.9,-0.652697708,-4.692509798,18.86066775
40,1,-1.052732104,-3.330868352,9.616070504
0,0,8.810967063,-16.56404972,0
4,0.1,7.286868686,-13.96128992,10.78661422
8,0.2,5.866259436,-14.44287008,-19.02189414
12,0.3,4.574575544,-11.44083336,17.10352836
16,0.4,3.427135931,-11.50685868,-12.13464934
20,0.5,2.252940922,-11.96933484,-16.3667117
24,0.6,1.057246081,-11.94496803,-11.71328038
28,0.7,-0.171538962,-12.61949262,-19.03309632
32,0.8,-1.332915958,-10.64101639,8.170992399
36,0.9,-2.3580537,-9.874511415,-2.586327685
40,1,-3.299104206,-8.961709525,-0.282486157
0,0,3.901890649,-5.852250121,0
4,0.1,3.363559192,-4.929751439,3.841672253
8,0.2,2.915350871,-4.049090227,4.324528907
12,0.3,2.452527108,-5.188399704,-16.0213324
16,0.4,2.004898652,-3.787513621,9.532576271
20,0.5,1.738830699,-1.570784754,19.50660914
24,0.6,1.595030544,-1.309571182,1.174134178
28,0.7,1.415220214,-2.270620609,-11.40859758
32,0.8,1.263211736,-0.794152654,13.24459477
36,0.9,1.094680312,-2.547262196,-19.21640966
40,1,0.85540018,-2.243403894,0.645781706
0,0,-0.446903916,-15.80222682,0
4,0.1,-1.923251686,-13.75878034,5.670987049
8,0.2,-3.206369609,-11.93398628,5.416761452
12,0.3,-4.32281031,-10.42005571,3.974898613
16,0.4,-5.348929219,-10.10753036,-7.135935537
20,0.5,-6.304576455,-9.023478876,1.284042461
24,0.6,-7.213927219,-9.161240763,-10.47112651
28,0.7,-8.10916414,-8.750344786,-4.843409438
32,0.8,-8.91945011,-7.476600145,4.634586711
36,0.9,-9.644050069,-7.022958478,-2.709582925
40,1,-10.29106007,-5.935364978,4.405835041
0,0,-7.302731829,-8.824355386,0
4,0.1,-8.227670332,-9.660481573,-17.61064691
8,0.2,-9.23635479,-10.49923075,-18.47433637
12,0.3,-10.21130646,-9.024379476,4.99899603
16,0.4,-11.16290856,-9.99154572,-19.18768341
20,0.5,-12.04637804,-7.715767146,13.92309096
24,0.6,-12.79419291,-7.248319799,-2.803675254
28,0.7,-13.54386275,-7.736934682,-12.38284718
32,0.8,-14.21276466,-5.675455776,13.92576995
36,0.9,-14.68232317,-3.747836224,14.58061035
40,1,-15.12565024,-5.09623549,-17.91726331
0,0,-6.926189546,-12.93841476,0
4,0.1,-8.194042662,-12.42716693,-7.566052801
8,0.2,-9.412636058,-11.95260898,-7.44035451
12,0.3,-10.54475782,-10.7105243,1.099629119
16,0.4,-11.52444948,-8.913258269,8.175743773
20,0.5,-12.44773741,-9.542022736,-15.520524
24,0.6,-13.43730279,-10.23769224,-16.85234876
28,0.7,-14.34089133,-7.873475593,14.60628103
32,0.8,-15.03632403,-6.065309573,11.12733316
36,0.9,-15.52780067,-3.801939664,17.71893274
40,1,-15.84707165,-2.603451503,8.792171769
0,0,-5.424034313,-16.9681616,0
4,0.1,-7.068562595,-15.9395448,-6.159114804
8,0.2,-8.493595197,-12.61648239,18.980298
12,0.3,-9.725469842,-12.03077075,-6.461629992
16,0.4,-10.96535079,-12.75478328,-19.63893478
20,0.5,-12.10844361,-10.15047106,14.61219408
24,0.6,-13.13866676,-10.44901715,-13.28769251
28,0.7,-14.04318233,-7.687314888,18.57186694
32,0.8,-14.68910885,-5.271472946,17.69915416
36,0.9,-15.11518717,-3.28322529,15.62169342
40,1,-15.33245236,-1.098484704,19.674754
0,0,9.970366769,-2.006418286,0
4,0.1,9.691475736,-3.545751105,-18.18223852
8,0.2,9.401511111,-2.274721674,9.810648076
12,0.3,9.173542145,-2.284494792,-2.377420848
16,0.4,8.979951172,-1.598751811,4.921520086
20,0.5,8.771112793,-2.561964896,-11.72051464
24,0.6,8.553735324,-1.798309954,5.46277472
28,0.7,8.308947704,-3.076148675,-15.2262634
32,0.8,7.983016502,-3.436470994,-6.862535212
36,0.9,7.67029972,-2.828004079,2.957501324
40,1,7.434537379,-1.902662533,6.895792051
0,0,-4.770220056,-6.006859012,0
4,0.1,-5.289014188,-4.395869005,10.92195873
8,0.2,-5.754423305,-4.903848406,-9.733885174
12,0.3,-6.239623011,-4.80184548,-3.831967795
16,0.4,-6.695938554,-4.332289999,0.132399378
20,0.5,-7.063782022,-3.046013725,9.184328067
24,0.6,-7.424413158,-4.148241596,-14.62859008
28,0.7,-7.803861371,-3.45231943,3.164739534
32,0.8,-8.089695487,-2.283834402,8.826509122
36,0.9,-8.26065819,-1.154243037,9.586286618
40,1,-8.351501898,-0.670689029,3.927102993
0,0,-2.780743468,-5.259738701,0
4,0.1,-3.274169645,-4.619454469,1.468580548
8,0.2,-3.692350916,-3.758517516,4.427556821
12,0.3,-4.071316992,-3.819783077,-4.402316364
16,0.4,-4.49025975,-4.546954584,-11.46114266
20,0.5,-5.012250879,-5.870807446,-18.4584399
24,0.6,-5.538813455,-4.680282846,6.639620241
28,0.7,-5.923140085,-3.033688425,12.62267791
32,0.8,-6.259400845,-3.680744318,-9.833166542
36,0.9,-6.556812909,-2.290661153,10.92671102
40,1,-6.771890405,-2.015474442,0.601092147
0,0,3.555031884,-17.88106137,0
4,0.1,1.911395772,-15.03902033,11.98404923
8,0.2,0.464067705,-13.92608682,-3.343945512
12,0.3,-0.904199706,-13.44724082,-8.894214133
16,0.4,-2.230914617,-13.09296108,-9.724351745
20,0.5,-3.437304853,-11.06857774,8.179931085
24,0.6,-4.580688038,-11.78711238,-18.61917827
28,0.7,-5.721530456,-11.04214995,-3.95879991
32,0.8,-6.785558916,-10.25159299,-2.734714922
36,0.9,-7.668077169,-7.445531979,19.23542754
40,1,-8.340989063,-6.036190995,7.364290903
0,0,-8.758788093,-5.428606568,0
4,0.1,-9.251429229,-4.44067888,4.952865511
8,0.2,-9.595259667,-2.468789214,16.28059229
12,0.3,-9.893167928,-3.472647815,-13.01766862
16,0.4,-10.19930688,-2.66361285,5.028960153
20,0.5,-10.48309152,-3.006368452,-6.265402493
24,0.6,-10.71132565,-1.582048792,11.96085533
28,0.7,-10.92151553,-2.604707315,-12.32848402
32,0.8,-11.08528482,-0.702378635,17.38559393
36,0.9,-11.18449783,-1.272383083,-6.692174583
40,1,-11.32673325,-1.567409015,-4.372613515
0,0,-9.236054027,-14.23316076,0
4,0.1,-10.58320284,-12.73478422,1.512277246
8,0.2,-11.89065785,-13.403178,-19.75848786
12,0.3,-13.07425123,-10.32006616,18.99518463
16,0.4,-14.00156,-8.260430807,11.32326578
20,0.5,-14.77636943,-7.252552993,2.330683827
24,0.6,-15.500535,-7.231115706,-7.027282863
28,0.7,-16.14817047,-5.746335768,8.371444744
32,0.8,-16.65169162,-4.347399002,8.954156143
36,0.9,-17.14019012,-5.404948178,-15.46047679
40,1,-17.62921381,-4.392398598,5.235258917
0,0,7.053295462,-6.071645324,0
4,0.1,6.423122933,-6.52426288,-10.82790085
8,0.2,5.882334198,-4.328108296,16.5536585
12,0.3,5.468271582,-3.959289969,-0.452442891
16,0.4,5.070471611,-3.99609612,-4.346061225
20,0.5,4.748520581,-2.468382138,12.05762952
24,0.6,4.539949873,-1.715576696,5.442347339
28,0.7,4.311466021,-2.835439067,-13.48346222
32,0.8,4.000877044,-3.367474696,-8.42624606
36,0.9,3.683151483,-2.993272188,0.564769466
40,1,3.380240783,-3.063767092,-3.734056036
0,0,0.606218272,-0.312309884,0
4,0.1,0.627872148,0.72805095,10.62014711
8,0.2,0.665794015,0.041821643,-6.483074404
12,0.3,0.58795586,-1.57169725,-16.91357048
16,0.4,0.473001528,-0.741228232,7.155146864
20,0.5,0.39140602,-0.888232264,-2.285995396
24,0.6,0.226889057,-2.377293452,-16.53578151
28,0.7,0.006003303,-2.0459432,1.104644985
32,0.8,-0.109647597,-0.296231812,16.34060487
36,0.9,-0.203859838,-1.566839727,-13.64820156
40,1,-0.280863084,0.000654253,14.90490734
0,0,3.988845203,-3.836899963,0
4,0.1,3.630408372,-3.340115026,1.38348106
8,0.2,3.321167753,-2.852817625,1.780567826
12,0.3,3.029996797,-2.968670926,-4.070242572
16,0.4,2.684775797,-3.919897916,-12.96447989
20,0.5,2.240986846,-4.938900561,-14.62791596
24,0.6,1.839907964,-3.113101994,14.24719685
28,0.7,1.552998864,-2.633079048,1.931138456
32,0.8,1.312124783,-2.191756714,2.004482534
36,0.9,1.131351364,-1.436300504,5.746827911
40,1,0.97524885,-1.681661121,-4.014631315
0,0,-8.731482901,-1.323706463,0
4,0.1,-8.895447463,-1.945227817,-7.854859163
8,0.2,-9.073982861,-1.630721048,1.359713712
12,0.3,-9.308799985,-3.042102325,-16.46198401
16,0.4,-9.597044176,-2.728015419,0.258427143
20,0.5,-9.840839279,-2.157395383,3.268249333
24,0.6,-10.13018856,-3.605459782,-17.37413676
28,0.7,-10.54171794,-4.608414724,-14.14484324
32,0.8,-10.94583461,-3.492513991,7.117840596
36,0.9,-11.33339575,-4.246150328,-11.41197479
40,1,-11.66540887,-2.424468243,14.89668972
0,0,-9.345828557,-8.416464603,0
4,0.1,-10.20982754,-8.856187537,-13.03721916
8,0.2,-11.04070126,-7.77923306,2.460807593
12,0.3,-11.81289662,-7.666551891,-6.595141926
16,0.4,-12.52012781,-6.497552097,4.617685988
20,0.5,-13.06182244,-4.371764281,15.84093191
24,0.6,-13.48448807,-4.086305146,-1.372064931
28,0.7,-13.95175691,-5.239849162,-16.20812858
32,0.8,-14.4663039,-5.054184555,-3.288823847
36,0.9,-15.03427078,-6.284648774,-17.98431102
40,1,-15.66709473,-6.370401206,-7.185763792
0,0,2.731645138,-7.433577964,0
4,0.1,1.992669614,-7.347369104,-6.52766665
8,0.2,1.259161333,-7.323199282,-7.093384587
12,0.3,0.578749188,-6.302059762,3.40727375
16,0.4,-0.065802629,-6.584273795,-9.267658504
20,0.5,-0.770970942,-7.503770087,-16.24664605
24,0.6,-1.532249322,-7.718223883,-9.757321761
28,0.7,-2.247429388,-6.603945632,3.990981859
32,0.8,-2.956682863,-7.565107185,-16.70415029
36,0.9,-3.651464915,-6.350769449,5.195556843
40,1,-4.189701065,-4.445699429,13.6683387
0,0,-4.829339134,-8.459415665,0
4,0.1,-5.725944159,-9.456076593,-18.93265954
8,0.2,-6.589815257,-7.848139839,7.440656566
12,0.3,-7.241371103,-5.226661117,19.69922875
16,0.4,-7.769051428,-5.325301655,-6.263208626
20,0.5,-8.260572477,-4.518562737,3.152178688
24,0.6,-8.613620376,-2.574786125,15.90728713
28,0.7,-8.842052315,-2.003374583,3.429796033
32,0.8,-8.983129384,-0.837593254,10.2470426
36,0.9,-9.060063724,-0.703330882,0.573280323
40,1,-9.136883046,-0.830929271,-2.044177109
0,0,-2.725302576,-4.441400437,0
4,0.1,-3.160983835,-4.274997654,-2.692784753
8,0.2,-3.660401066,-5.689771332,-19.14190909
12,0.3,-4.274984445,-6.586945834,-15.11757881
16,0.4,-4.920570001,-6.329062621,-3.877023424
20,0.5,-5.604068111,-7.324314806,-16.78750296
24,0.6,-6.366685995,-7.918147311,-13.56450388
28,0.7,-7.142750307,-7.608302164,-4.662191658
32,0.8,-7.923692885,-8.003956263,-11.76596678
36,0.9,-8.593384192,-5.432716719,19.01548238
40,1,-9.056498069,-3.855837769,11.13765072
0,0,1.832952461,-8.334248003,0
4,0.1,1.03600989,-7.616562845,-0.792574132
8,0.2,0.221166122,-8.662876855,-18.61157778
12,0.3,-0.656717228,-8.890988917,-11.05995412
16,0.4,-1.442105478,-6.850774005,12.54826661
20,0.5,-2.006088537,-4.468583731,18.18207215
24,0.6,-2.347634962,-2.396867606,17.30169701
28,0.7,-2.516081665,-0.995420023,12.3300088
32,0.8,-2.693217586,-2.521861943,-17.03577842
36,0.9,-2.933231194,-2.282400578,-0.005522428
40,1,-3.124116016,-1.547541478,5.439742774
0,0,6.344840068,-12.06933061,0
4,0.1,5.190769722,-11.02940551,-1.141452494
8,0.2,4.117809419,-10.43962852,-4.831833121
12,0.3,3.076051871,-10.39624536,-9.983743852
16,0.4,2.025326455,-10.61462393,-12.69103989
20,0.5,1.004662388,-9.812031707,-2.1807184
24,0.6,0.090899167,-8.485340548,4.129279377
28,0.7,-0.623644845,-5.849463657,19.21332879
32,0.8,-1.158188203,-4.857926376,4.569939225
36,0.9,-1.688952743,-5.742621945,-14.15460109
40,1,-2.321209509,-6.883501875,-17.73136695
0,0,-5.82923488,-17.43622924,0
4,0.1,-7.504034775,-16.08232989,-3.209005441
8,0.2,-9.047744224,-14.81301089,-2.743904427
12,0.3,-10.48606482,-13.96749064,-5.928003457
16,0.4,-11.90966646,-14.49573962,-19.51850626
20,0.5,-13.3551069,-14.41442419,-13.64125007
24,0.6,-14.69698271,-12.45573146,6.168169202
28,0.7,-15.9691204,-12.97831407,-17.94720301
32,0.8,-17.19427325,-11.54856799,2.045932365
36,0.9,-18.34402293,-11.44809985,-10.49281544
40,1,-19.39003891,-9.504606008,8.974778542
0,0,5.716038623,-4.387028837,0
4,0.1,5.336121142,-3.230591525,7.765198311
8,0.2,4.989673728,-3.690689735,-8.065456239
12,0.3,4.633852662,-3.430074462,-0.952057945
16,0.4,4.234757898,-4.533434538,-15.02454839
20,0.5,3.875378282,-2.684960557,14.89094364
24,0.6,3.649849243,-1.839705459,6.197260598
28,0.7,3.499205496,-1.184094495,5.049672172
32,0.8,3.439904208,-0.02130783,11.03485376
36,0.9,3.343998793,-1.866059711,-19.40657295
40,1,3.207270515,-0.884856524,8.444749089
0,0,1.750110949,-16.01670359,0
4,0.1,0.280480462,-13.4191908,11.27882301
8,0.2,-0.96125182,-11.4482976,7.291609162
12,0.3,-2.108123296,-11.48846261,-11.87036482
16,0.4,-3.215298754,-10.66870687,-2.874197171
20,0.5,-4.195689757,-8.967462541,7.208533232
24,0.6,-4.975824282,-6.673455039,15.13872978
28,0.7,-5.7058248,-7.906016072,-19.62561552
32,0.8,-6.437065025,-6.738247979,4.365278691
36,0.9,-7.022277318,-4.995046399,11.57989286
40,1,-7.423826662,-3.068051709,15.25445347
0,0,-8.118173455,-4.274264861,0
4,0.1,-8.447706913,-2.348495114,15.96236289
8,0.2,-8.727470637,-3.232055802,-11.63324411
12,0.3,-9.072947159,-3.670173879,-7.835945989
16,0.4,-9.507803197,-5.004708354,-17.69390513
20,0.5,-10.0235206,-5.304641575,-8.156506204
24,0.6,-10.49647247,-4.173249325,6.584403752
28,0.7,-10.92676964,-4.428441515,-6.854893566
32,0.8,-11.29234321,-2.908360467,11.54507472
36,0.9,-11.53399211,-1.940741804,7.259697637
40,1,-11.68665472,-1.126085611,6.619935891
0,0,2.726980878,-16.28362836,0
4,0.1,1.139631979,-15.47679462,-7.805151546
8,0.2,-0.259389802,-12.55237323,15.25399609
12,0.3,-1.472889634,-11.73130559,-3.924321953
16,0.4,-2.568078366,-10.19801956,4.38097301
20,0.5,-3.573339656,-9.911972898,-7.192146298
24,0.6,-4.60874398,-10.78162184,-19.05053269
28,0.7,-5.704423681,-11.12622966,-14.4028752
32,0.8,-6.831682853,-11.41415582,-14.15185329
36,0.9,-7.840959341,-8.814691133,15.90188197
40,1,-8.627654496,-6.950280309,10.77715669
0,0,-4.501959069,-15.38219755,0
4,0.1,-5.999572638,-14.58338515,-6.988011762
8,0.2,-7.356461089,-12.58764074,6.388559623
12,0.3,-8.591279155,-12.11657044,-7.637477651
16,0.4,-9.822041181,-12.49240717,-16.06598752
20,0.5,-10.98068507,-10.71016954,6.235937413
24,0.6,-11.99517437,-9.598147136,0.975331014
28,0.7,-12.82248435,-6.991489594,17.79347558
32,0.8,-13.51548665,-6.870571352,-5.72084057
36,0.9,-14.1079003,-5.00872711,12.69430597
40,1,-14.59724447,-4.781935582,-2.625526443
0,0,-6.694194296,-13.56477258,0
4,0.1,-7.985203776,-12.27687833,-0.031152295
8,0.2,-9.077953716,-9.622355151,15.6177324
12,0.3,-9.954266159,-7.932060599,8.139821087
16,0.4,-10.69813308,-6.961451965,2.267417121
20,0.5,-11.36853829,-6.455090211,-1.64043457
24,0.6,-12.00310335,-6.239798563,-4.192734108
28,0.7,-12.63478914,-6.391391023,-7.832782455
32,0.8,-13.24739294,-5.869383725,-0.905965057
36,0.9,-13.7453979,-4.119869273,12.51509487
40,1,-14.1971839,-4.902803809,-12.34720526
0,0,3.646918006,-11.59209982,0
4,0.1,2.547964692,-10.40671952,0.864269777
8,0.2,1.46193534,-11.29899866,-19.78308493
12,0.3,0.336989396,-11.2015442,-10.2749148
16,0.4,-0.813592084,-11.80011095,-17.4914823
20,0.5,-1.939308248,-10.73201103,-0.576162398
24,0.6,-3.05281991,-11.5250078,-19.06508435
28,0.7,-4.106511093,-9.581207152,8.901094627
32,0.8,-4.953132073,-7.387763754,13.46822418
36,0.9,-5.660340257,-6.766748452,-0.861928821
40,1,-6.360878581,-7.236195218,-11.6998509
0,0,8.038895902,-13.95919034,0
4,0.1,6.727965155,-12.28728504,3.609745503
8,0.2,5.525769343,-11.76532902,-6.802397925
12,0.3,4.374456431,-11.26919671,-6.551805987
16,0.4,3.25910532,-11.04161785,-8.877722541
20,0.5,2.29851282,-8.217296334,18.6372902
24,0.6,1.539161975,-6.99016928,4.677762092
28,0.7,0.78989616,-7.978674665,-17.377712
32,0.8,-0.045494491,-8.716837685,-15.7355367
36,0.9,-0.793371728,-6.281292712,16.87667736
40,1,-1.386386105,-5.590506018,0.977723165
0,0,9.141813554,-11.4609131,0
4,0.1,8.044909503,-10.49329224,-1.292831915
8,0.2,7.089297273,-8.649674193,8.880058205
12,0.3,6.196740585,-9.192415398,-14.35297894
16,0.4,5.399811141,-6.786269234,16.0921672
20,0.5,4.82442046,-4.755386785,14.55491769
24,0.6,4.278431018,-6.141307229,-19.31909887
