,0,1,2,3,4,5
398,8.0,0.2,-0.40235556,-0.173556696,-5.15265033,75.81504278548907
399,12.0,0.3,-0.467678494,-1.117177594,-10.08943832,75.49028183498348
400,16.0,0.4,-0.581733335,-1.163153101,-1.600303486,73.51448905663231
401,20.0,0.5,-0.762482997,-2.430717579,-14.4831414,71.81034539097966
402,24.0,0.6,-1.089685999,-4.085762979,-19.82248402,64.27177019734397
403,28.0,0.7,-1.464072534,-3.413175643,2.982008011,44.42624113674461
404,32.0,0.8,-1.771174257,-2.740075288,3.659986322,30.588502923074618
405,36.0,0.9,-2.051408772,-2.8625737,-4.027329264,19.876454591120698
406,40.0,1.0,-2.23369357,-0.817206047,18.63082854,7.392751548347103
408,4.0,0.1,4.661043767,-11.06964341,-0.771301059,455.201312390098
409,8.0,0.2,3.639593742,-9.387389965,6.608034236,310.93600364103395
410,12.0,0.3,2.712031679,-9.16751527,-7.076873686,209.34794009692496
411,16.0,0.4,1.922066942,-6.673342094,17.0420844,117.6990773375042
412,20.0,0.5,1.351415164,-4.771387417,13.313029,68.01907810093907
413,24.0,0.6,0.949132313,-3.298808506,10.70296059,42.54043356656979
414,28.0,0.7,0.584258051,-3.987205354,-10.5327111,30.184677032775646
415,32.0,0.8,0.298844846,-1.758202611,19.43589538,13.390823012070749
416,36.0,0.9,0.107563252,-2.062360801,-4.954397839,8.321468202651241
417,40.0,1.0,-0.09445321,-1.979351712,-1.190073742,3.9338359862336243
419,4.0,0.1,-8.424282939,-12.58244114,-4.484620282,2282.0465078170646
420,8.0,0.2,-9.634790154,-11.64335204,-2.714181126,2052.659580643805
421,12.0,0.3,-10.7484248,-10.64596124,-1.162438407,1824.225918708894
422,16.0,0.4,-11.72028493,-8.821641592,8.524595166,1595.3540359888061
423,20.0,0.5,-12.60439946,-8.860009738,-9.224826807,1379.8042531569956
424,24.0,0.6,-13.4041172,-7.162629945,8.97662056,1142.0081077041968
425,28.0,0.7,-14.05043877,-5.78672931,7.295790652,910.6315834804592
426,32.0,0.8,-14.53961884,-4.026209302,12.71339933,679.464374937538
427,36.0,0.9,-14.84194794,-2.053249876,16.70630326,451.0453449689235
428,40.0,1.0,-14.95214041,-0.181785327,17.61272082,225.15058841888379
430,4.0,0.1,-5.064772349,-11.60959474,-0.271198696,1392.0084265940582
431,8.0,0.2,-6.111988222,-9.372009599,11.90369264,1231.573449876164
432,12.0,0.3,-6.953456986,-7.488748137,10.41792698,1105.6739964342112
433,16.0,0.4,-7.680740809,-7.064006168,-3.02541853,1000.699417705835
434,20.0,0.5,-8.400070356,-7.318346475,-9.73669854,891.7596894028467
435,24.0,0.6,-9.074321069,-6.185544668,4.585510935,767.1662957966576
436,28.0,0.7,-9.674093619,-5.81606333,-2.302912122,646.456895540862
437,32.0,0.8,-10.28808543,-6.453156364,-12.51084841,519.0156985119065
438,36.0,0.9,-10.96838923,-7.141450154,-13.68597599,370.7451629990046
439,40.0,1.0,-11.71436199,-7.767571249,-13.72093846,198.50276070216376
441,4.0,0.1,-10.16780133,-15.48701787,-16.54190149,3790.449004217399
442,8.0,0.2,-11.73540368,-15.85883313,-19.39417606,3445.8489253008256
443,12.0,0.3,-13.22271648,-13.91973585,4.517844804,3054.7459671978513
444,16.0,0.4,-14.50792564,-11.81944623,8.150804651,2686.044635345247
445,20.0,0.5,-15.61588377,-10.36397024,3.475178646,2335.533241703323
446,24.0,0.6,-16.592073,-9.179551546,2.082294526,1984.2051523164596
447,28.0,0.7,-17.45087888,-8.01595606,3.047896073,1624.6224195409945
448,32.0,0.8,-18.27740239,-8.506342368,-13.16909817,1255.7872459483547
449,36.0,0.9,-19.05464221,-7.062513708,6.665888457,848.4988216076897
450,40.0,1.0,-19.74442821,-6.738603978,-3.658762745,435.3181616362822
452,4.0,0.1,-10.02288902,-3.563046106,17.10871236,1520.57734570264
453,8.0,0.2,-10.34150043,-2.82153845,4.228962489,1405.9602036488357
454,12.0,0.3,-10.60336517,-2.42240745,1.372662581,1290.9630726616501
455,16.0,0.4,-10.92241746,-3.933458407,-18.30103249,1172.6542408666592
456,20.0,0.5,-11.37263589,-5.052266477,-15.69026498,1036.2083037055472
457,24.0,0.6,-11.8132387,-3.780974392,8.306892748,880.1151379887001
458,28.0,0.7,-12.19407847,-3.834921951,-4.347873248,725.9217397169288
459,32.0,0.8,-12.55568906,-3.404462996,0.688483638,562.4250436052462
460,36.0,0.9,-12.94776763,-4.420182606,-14.07798182,393.1869774941102
461,40.0,1.0,-13.41673361,-4.95030313,-9.990865048,205.01332876262816
463,4.0,0.1,-10.71396895,-12.49028308,-19.45640854,3652.148174917163
464,8.0,0.2,-11.96142663,-12.45938526,-12.16559854,3379.4591136706877
465,12.0,0.3,-13.15804495,-11.48914911,-2.263821776,3080.407096649527
466,16.0,0.4,-14.30299443,-11.41114044,-10.66940812,2775.246778026325
467,20.0,0.5,-15.44116021,-11.35314171,-10.80167055,2439.887820872155
468,24.0,0.6,-16.56661599,-11.15920549,-9.315195507,2071.9811851205723
469,28.0,0.7,-17.55210796,-8.593390367,15.80323155,1672.5666882557343
470,32.0,0.8,-18.44858497,-9.323975402,-16.27062043,1289.395125779476
471,36.0,0.9,-19.26686606,-7.079055518,14.26638793,860.7846556411795
472,40.0,1.0,-19.93980039,-6.391095308,0.150258739,438.44185171742697
474,4.0,0.1,3.389357246,-13.14270714,-17.03621276,1065.1695892628616
475,8.0,0.2,2.077169219,-13.10173613,-12.71217017,879.499933028022
476,12.0,0.3,0.865482104,-11.16429152,7.257574971,702.7218150913584
477,16.0,0.4,-0.271246055,-11.56361734,-15.36053977,577.0679887031717
478,20.0,0.5,-1.297525951,-9.004623377,15.32714065,442.0974373847413
479,24.0,0.6,-2.088516079,-6.851065823,13.62567426,358.1560154270835
480,28.0,0.7,-2.813569763,-7.636912608,-15.1090047,305.9287181085652
481,32.0,0.8,-3.575261688,-7.597581301,-7.22360617,238.54869899994483
482,36.0,0.9,-4.379310078,-8.468867484,-16.75334574,167.78205880646306
483,40.0,1.0,-5.150412606,-6.978026277,7.197386799,75.47861261821829
485,4.0,0.1,2.56403658,-11.43451173,-18.47090624,1184.9487720835493
486,8.0,0.2,1.500033498,-9.871594186,4.989144652,1045.9205581098292
487,12.0,0.3,0.475867948,-10.59958565,-17.52157017,946.0976280198453
488,16.0,0.4,-0.557970123,-10.08573845,-5.199908725,831.9849346581144
489,20.0,0.5,-1.597025617,-10.68537908,-16.38696124,729.8162886644037
490,24.0,0.6,-2.670883275,-10.79003018,-11.78508748,611.7458092663416
491,28.0,0.7,-3.734694279,-10.49117008,-7.649509036,487.4929990777997
492,32.0,0.8,-4.796024147,-10.73142374,-13.01583533,363.18783313025796
493,36.0,0.9,-5.785191332,-9.079448285,6.628082703,224.1754701775269
494,40.0,1.0,-6.638136961,-7.99749386,2.290087962,108.0509928681005
496,4.0,0.1,-9.946630095,-8.663506327,-10.12734759,1789.6502152643814
497,8.0,0.2,-10.74815106,-7.388165175,4.738201839,1615.1456072936091
498,12.0,0.3,-11.37178188,-5.122210747,16.42323612,1444.9256186486118
499,16.0,0.4,-11.8342406,-4.143276494,5.164755341,1288.022539162367
500,20.0,0.5,-12.30380931,-5.229988853,-15.5628107,1130.6731749892838
501,24.0,0.6,-12.82309509,-5.156944008,-4.462409375,950.7256626655167
502,28.0,0.7,-13.26621454,-3.729236147,9.845884116,759.600257989537
503,32.0,0.8,-13.52570024,-1.497664438,19.72086013,569.2159003580097
504,36.0,0.9,-13.69074239,-1.798171103,-4.655488222,382.0837729854886
505,40.0,1.0,-13.78822044,-0.1783819,15.22311153,191.3055586275555
507,4.0,0.1,4.683117709,-8.981666911,-12.82224782,347.7988631837652
508,8.0,0.2,3.818072195,-8.330100978,-2.134795802,244.37488101147608
509,12.0,0.3,3.118395175,-5.707148029,19.23275928,160.38383665598622
510,16.0,0.4,2.492846436,-6.785851345,-17.04252054,116.23841441599222
511,20.0,0.5,1.927874503,-4.550831452,16.7004796,62.524115054294406
512,24.0,0.6,1.511274932,-3.79377546,3.404564216,36.7028179561144
513,28.0,0.7,1.149622273,-3.44508821,-0.129654096,19.96817850762025
514,32.0,0.8,0.915693587,-1.269735353,19.4142417,6.77783031143851
515,36.0,0.9,0.85361337,0.006858003,12.14513139,2.4425437955774547
516,40.0,1.0,0.832336903,-0.425187777,-4.533222468,0.976319895527733
518,4.0,0.1,3.055036133,-12.78774208,14.43981045,759.9735011234687
519,8.0,0.2,1.874831908,-10.84865516,7.588826857,586.0713672157708
520,12.0,0.3,0.76331358,-11.3729742,-16.35837368,464.5751022865936
521,16.0,0.4,-0.248741135,-8.909176554,14.51742935,333.309930564043
522,20.0,0.5,-1.148308691,-9.079338986,-10.69729987,252.82085276679737
523,24.0,0.6,-1.916237892,-6.325140698,19.86269086,168.4956823717282
524,28.0,0.7,-2.458574826,-4.551159415,12.31644349,122.84367742249603
525,32.0,0.8,-2.975580481,-5.768665283,-17.34511522,95.32756132550014
526,36.0,0.9,-3.467762285,-4.102731734,11.73751744,51.69171786932711
527,40.0,1.0,-3.80449942,-2.656117202,11.09877396,22.145088344616518
529,4.0,0.1,-1.539680757,-8.016099329,12.02606527,389.09648970663
530,8.0,0.2,-2.222505661,-5.679338276,16.53936149,321.7448931913682
531,12.0,0.3,-2.748406446,-4.852456481,3.009810102,283.182726132468
532,16.0,0.4,-3.121902997,-2.654107588,18.24852342,252.03735945580428
533,20.0,0.5,-3.449094442,-3.869468666,-15.42552523,233.58175100939607
534,24.0,0.6,-3.819475993,-3.543592711,-0.44505596,205.52297663929812
535,28.0,0.7,-4.155924792,-3.191254598,0.158893141,178.37654010270478
536,32.0,0.8,-4.55449718,-4.754149271,-19.61467062,150.9205970815371
537,36.0,0.9,-5.044022789,-5.031737198,-7.67113535,105.65154071030385
538,40.0,1.0,-5.53966115,-4.883500228,-3.474013907,54.59676399682552
540,4.0,0.1,-0.650537439,-10.96446431,15.76993381,503.1119758253013
541,8.0,0.2,-1.610226084,-8.274139876,17.30635788,381.2258451986379
542,12.0,0.3,-2.305363734,-5.6719753,19.07026927,308.67407635407744
543,16.0,0.4,-2.885950729,-5.935375325,-8.4398702,269.3696947540734
544,20.0,0.5,-3.484756179,-6.039006777,-7.024369028,225.45614585027465
545,24.0,0.6,-3.979212453,-3.885996233,16.58554271,176.5963085693364
546,28.0,0.7,-4.385287607,-4.2297781,-7.498570214,144.28580896540976
547,32.0,0.8,-4.746455423,-3.013840485,8.54769798,106.88289601779093
548,36.0,0.9,-5.07668019,-3.581200414,-8.97584695,74.90550676245331
549,40.0,1.0,-5.384123789,-2.58428407,6.894727458,35.904999463331976
551,4.0,0.1,7.694544036,-7.692902371,-4.49441593,811.95517169041
552,8.0,0.2,6.987756729,-6.46333317,5.227818939,693.4674180059702
553,12.0,0.3,6.345457276,-6.38397825,-5.629445327,602.7273477815684
554,16.0,0.4,5.724012227,-6.050480114,-2.879469137,521.5488881701056
555,20.0,0.5,5.052500761,-7.35796148,-19.78992832,452.13480587279594
556,24.0,0.6,4.278503961,-8.109451779,-15.25487099,370.50923847717286
557,28.0,0.7,3.433080267,-8.787719518,-15.23691433,285.2768787323462
558,32.0,0.8,2.546694901,-8.937492006,-10.36157854,195.10600649414442
559,36.0,0.9,1.725308308,-7.513961414,6.021439985,108.20477666884818
560,40.0,1.0,1.005264393,-6.897194611,-1.032771108,48.58718308264869
562,4.0,0.1,1.120141042,-9.507593577,7.542855203,663.6438191367125
563,8.0,0.2,0.238183506,-8.154111431,4.715246093,571.7102942342609
564,12.0,0.3,-0.489618905,-6.430656241,9.9565278,505.0528618939778
565,16.0,0.4,-1.198179163,-7.719078785,-19.96982802,462.9641333027713
566,20.0,0.5,-1.95984807,-7.517655854,-5.602459771,399.95035255134496
567,24.0,0.6,-2.713676974,-7.558245835,-7.944188848,339.4372607772534
568,28.0,0.7,-3.492700523,-8.014620167,-12.3539788,274.6305872734773
569,32.0,0.8,-4.195330723,-6.070382398,12.41607568,197.43438994787545
570,36.0,0.9,-4.867547475,-7.35258615,-19.54420505,142.21325293812208
571,40.0,1.0,-5.514561937,-5.616630863,10.88940825,62.54983166838915
573,4.0,0.1,-2.832846464,-14.02234188,3.937174264,1286.6259562086718
574,8.0,0.2,-4.122861888,-11.81475359,9.175728648,1081.897358614547
575,12.0,0.3,-5.254261824,-10.82966062,-1.463069599,924.8899960934978
576,16.0,0.4,-6.196562421,-8.062463594,18.24896427,779.9904767707176
577,20.0,0.5,-6.964935903,-7.31742134,-0.233312279,674.9246482441541
578,24.0,0.6,-7.725807987,-7.890471094,-13.33921837,572.8693888710707
579,28.0,0.7,-8.434572828,-6.311143481,8.705627708,450.0320720002154
580,32.0,0.8,-9.011519689,-5.245550648,4.886459724,338.6805814026592
581,36.0,0.9,-9.532057112,-5.166514857,-4.415016321,229.83790525351995
582,40.0,1.0,-9.9631904,-3.484185064,12.51196505,112.18745485391496
584,4.0,0.1,8.293885937,-5.255260142,6.867270632,598.8505181027691
585,8.0,0.2,7.742848946,-5.757116801,-10.5289365,502.2084179770432
586,12.0,0.3,7.241391642,-4.296370981,9.592885168,408.5580217970083
587,16.0,0.4,6.793867941,-4.648239547,-7.993922676,337.20134804856974
588,20.0,0.5,6.318580214,-4.854084808,-6.811329882,269.1190615637781
589,24.0,0.6,5.944771768,-2.658668279,18.21608083,205.40049524596228
590,28.0,0.7,5.600291767,-4.205161163,-18.90972885,161.33253885056615
591,32.0,0.8,5.184880449,-4.104738617,-3.149887716,110.49800134233206
592,36.0,0.9,4.86623544,-2.298264454,14.87829154,66.71652799490151
593,40.0,1.0,4.561319806,-3.775432852,-17.82084032,36.64744334112342
595,4.0,0.1,-3.386295582,-13.63996791,14.91605283,1004.741188184379
596,8.0,0.2,-4.615223779,-10.98287355,14.28166166,806.1130226697397
597,12.0,0.3,-5.572711351,-8.213034202,18.12351774,663.1693914253495
598,16.0,0.4,-6.375114608,-7.841226696,-4.305957506,563.0180393442031
599,20.0,0.5,-7.03098101,-5.318145688,18.67214606,460.79841063078766
600,24.0,0.6,-7.560988584,-5.282598144,-4.944600299,381.3377979165842
601,28.0,0.7,-7.978512454,-3.104180174,17.608941,296.1411610376293
602,32.0,0.8,-8.23573693,-2.057746993,7.892087051,221.2981914906341
603,36.0,0.9,-8.422902948,-1.691673582,1.789073921,148.9250808331649
604,40.0,1.0,-8.57056709,-1.268658333,2.753511073,75.10202332622708
606,4.0,0.1,-1.913585668,-17.81824229,-11.60080326,2296.1687053478972
607,8.0,0.2,-3.62191962,-16.37252798,-2.626196448,1974.3442437525919
608,12.0,0.3,-5.220564683,-15.61302949,-8.391465806,1693.1317850240505
609,16.0,0.4,-6.707262153,-14.1453767,-0.190446758,1421.7587160671876
610,20.0,0.5,-7.977761268,-11.31182362,15.6305397,1176.6794871433804
611,24.0,0.6,-9.080935499,-10.7608425,-5.521931144,983.8558898276231
612,28.0,0.7,-10.10138935,-9.666470947,0.739177037,785.4443103630231
613,32.0,0.8,-11.04290729,-9.172125579,-4.471725725,589.9628510800744
614,36.0,0.9,-11.85876045,-7.178164877,11.78107537,383.78918037279504
615,40.0,1.0,-12.50910386,-5.850821971,6.769994977,190.93896127654625
617,4.0,0.1,-7.448368163,-7.017657298,-12.41850782,1083.733811645036
618,8.0,0.2,-8.088002088,-5.795388956,5.826344162,978.2370127188942
619,12.0,0.3,-8.558616388,-3.652604171,16.72170485,879.0649703606048
620,16.0,0.4,-8.965280133,-4.467098087,-12.21157661,791.0754615882034
621,20.0,0.5,-9.402774542,-4.285811048,-2.562073705,689.9986353896504
622,24.0,0.6,-9.816786948,-3.999212903,-1.274142608,583.185468854459
623,28.0,0.7,-10.16012954,-2.886186286,7.696840254,470.81434183158655
624,32.0,0.8,-10.37532849,-1.441860862,12.29126471,358.9598315350335
625,36.0,0.9,-10.54952249,-2.032182131,-7.645152709,248.478051573404
626,40.0,1.0,-10.836115,-3.672336541,-19.26746911,132.76362079311286
628,4.0,0.1,6.277230641,-5.599453478,8.043622791,370.18707794832994
629,8.0,0.2,5.658451196,-6.756848718,-17.76174685,299.1060748377149
630,12.0,0.3,5.108831889,-4.276863622,19.30365788,219.8556020464454
631,16.0,0.4,4.638991169,-5.106131938,-12.99109036,173.6007202974547
632,20.0,0.5,4.217471633,-3.353465039,13.31147363,125.16405571942265
633,24.0,0.6,3.911629212,-2.773055269,2.745673485,95.24528432545677
634,28.0,0.7,3.675961152,-1.953955314,5.834318963,72.2169120939252
635,32.0,0.8,3.427006838,-3.007573581,-13.02572581,54.716083944993095
636,36.0,0.9,3.163909314,-2.266722373,4.777536827,33.07786156777867
637,40.0,1.0,2.900654096,-2.986389531,-9.829223755,17.81538481363726
639,4.0,0.1,0.40687226,-1.294488745,13.57896418,46.57259133129918
640,8.0,0.2,0.189395451,-3.026190558,-19.49178623,43.809403843401384
641,12.0,0.3,-0.041486834,-1.614971544,11.80336729,32.71605526103345
642,16.0,0.4,-0.26309648,-2.797515588,-14.0415369,29.409603618795153
643,20.0,0.5,-0.520286091,-2.353672776,1.866532013,20.528466603333467
644,24.0,0.6,-0.772446121,-2.684022913,-5.825101678,14.700573741584092
645,28.0,0.7,-0.935694119,-0.615408211,19.05366704,6.7302626864319475
646,32.0,0.8,-0.987240658,-0.418798843,1.450628294,3.660800797578629
647,36.0,0.9,-0.999788376,0.158228959,5.644800844,2.5002425976354505
648,40.0,1.0,-0.964295735,0.545175826,4.224395075,1.3163105145423937
650,4.0,0.1,-5.660687308,-5.085692289,7.288994663,861.1255372286437
651,8.0,0.2,-6.236711484,-6.412678481,-19.03010368,802.9522431553112
652,12.0,0.3,-6.833018136,-5.528193522,2.88178307,721.1225034896155
653,16.0,0.4,-7.334400225,-4.516310157,5.105012768,643.8299196577151
654,20.0,0.5,-7.854973781,-5.872560567,-18.76823967,569.5091297862065
655,24.0,0.6,-8.387304869,-4.792066415,5.481630651,471.56031497137286
656,28.0,0.7,-8.818451008,-3.846611326,5.143089491,378.0992901070809
657,32.0,0.8,-9.142545542,-2.655134002,8.673827898,285.405536385711
658,36.0,0.9,-9.404294398,-2.581077191,-1.876920447,194.3934843775698
659,40.0,1.0,-9.655993526,-2.455006201,-1.256281377,99.27315763559334
661,4.0,0.1,7.302685087,-18.44669072,-18.10772393,2117.5241718177544
662,8.0,0.2,5.516651491,-17.29320281,-6.325456833,1722.2751154889027
663,12.0,0.3,3.829778798,-16.45816601,-8.518358912,1392.5867513672274
664,16.0,0.4,2.306207053,-14.05334261,8.812516504,1106.6855051201296
665,20.0,0.5,0.894607623,-14.17659216,-15.34848983,903.4821733991147
666,24.0,0.6,-0.500195726,-13.72696731,-9.451784912,700.5282046287034
667,28.0,0.7,-1.726775517,-10.85252785,16.47859666,511.4016961444726
668,32.0,0.8,-2.777740146,-10.17800491,-3.764416876,389.2848609839216
669,36.0,0.9,-3.818383699,-10.62737786,-14.90016504,277.9063825451558
670,40.0,1.0,-4.906790525,-11.13234395,-15.93372916,149.27509370205254
672,4.0,0.1,-4.987712152,-7.487852897,-2.354950337,1089.5606116505496
673,8.0,0.2,-5.717029594,-7.104877791,-3.463423356,1008.5876691767811
674,12.0,0.3,-6.41758105,-6.909408606,-5.050822709,925.3639768663498
675,16.0,0.4,-7.048079871,-5.720381642,5.585281421,836.3111489981751
676,20.0,0.5,-7.552013015,-4.380607088,8.3584141,753.7569761572903
677,24.0,0.6,-8.058156118,-5.719936528,-18.45472542,677.1850416877896
678,28.0,0.7,-8.691104226,-6.91904385,-18.32055431,577.8306033297422
679,32.0,0.8,-9.405537999,-7.362246134,-11.57636057,452.74392931319596
680,36.0,0.9,-10.09320605,-6.407032544,2.675455348,309.40705550473183
681,40.0,1.0,-10.7664706,-7.047584334,-13.13816338,166.44839081050443
683,4.0,0.1,4.817518735,-1.644473491,-16.83793688,200.356886688658
684,8.0,0.2,4.667174441,-1.36703558,1.270936176,173.02652627210594
685,12.0,0.3,4.568913784,-0.610779727,6.579951959,149.367146338579
686,16.0,0.4,4.445742645,-1.832287969,-13.44679381,127.90264245912587
687,20.0,0.5,4.255249138,-1.975200692,-3.334062299,103.87665427336886
688,24.0,0.6,4.088285909,-1.374080885,4.34156578,81.81251141617378
689,28.0,0.7,3.972572369,-0.947301718,3.110656267,63.1160854968131
690,32.0,0.8,3.851071063,-1.473948402,-6.481479886,46.38899281288795
691,36.0,0.9,3.733527077,-0.886716889,4.696875258,29.17567268129053
692,40.0,1.0,3.637092895,-1.039422088,-2.491393808,14.339878219414464
694,4.0,0.1,-6.0692568,-11.15945038,-3.419172093,2078.272943593397
695,8.0,0.2,-7.199154869,-11.43393699,-14.0438468,1916.8452790163608
696,12.0,0.3,-8.30452783,-10.68598601,-3.574219876,1733.2963849325147
697,16.0,0.4,-9.322064441,-9.681485104,-0.130357011,1550.0770302087444
698,20.0,0.5,-10.28988149,-9.674964541,-9.612964864,1369.4449059828623
699,24.0,0.6,-11.22372493,-9.012936284,-2.718151858,1169.4962605676278
700,28.0,0.7,-12.1581593,-9.66488703,-15.86385113,962.2542970562649
701,32.0,0.8,-12.99036095,-7.023167297,18.09518083,719.7651093260523
702,36.0,0.9,-13.74541243,-8.060575122,-17.92459309,500.05357498676517
703,40.0,1.0,-14.44205114,-5.908068056,14.55868364,244.53788563135095
705,4.0,0.1,6.634503128,-16.46377446,-7.648304461,1152.1116872130513
706,8.0,0.2,5.090434652,-14.45113349,4.68572485,836.7467031822205
707,12.0,0.3,3.804396756,-11.32177175,18.43323853,601.889139003289
708,16.0,0.4,2.766259237,-9.47180627,8.11827957,457.53426735360824
709,20.0,0.5,1.878672147,-8.29947118,2.847480009,359.8374308550257
710,24.0,0.6,1.033102792,-8.606794718,-11.52892894,287.38625923945324
711,28.0,0.7,0.167526145,-8.703132859,-9.619147877,211.57746153030448
712,32.0,0.8,-0.643657748,-7.539928517,3.520204485,135.34223493024243
713,36.0,0.9,-1.349809547,-6.598790468,2.349862512,78.01545839413112
714,40.0,1.0,-1.946202574,-5.349881761,6.525156788,32.6218276712646
716,4.0,0.1,-8.875218042,-13.5544896,8.576931906,3125.0978893182837
717,8.0,0.2,-10.13036499,-11.5813299,7.180127503,2862.2363869041324
718,12.0,0.3,-11.27190293,-11.25486894,-8.150769781,2625.227118666084
