,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
6,0.6,350.9016,335.9352,322.6577,311.6057,303.0265,296.8853,292.9181,290.7056,289.7441,289.4959,289.412,288.9346,287.4925,284.5075,279.4267,271.7848,261.2903,247.9131,231.9465,214.0173,246.0289695550829,266.6288021951362,1896.9527,301.6717000000001,1454.5235,-16.114700000000028
7,0.7,256.2008,265.7047,273.9754,280.6277,285.4887,288.5847,290.092,290.2705,289.4024,287.7488,285.5314,282.9364,280.1305,277.2782,274.5486,272.1072,270.0926,268.5863,267.5856,266.9931,273.7129160052554,294.036583403775,2198.6244,329.69389999999976,1152.8518,-24.415300000000002
8,0.8,275.1011,276.4865,277.8531,279.164,280.3608,281.3726,282.1304,282.5838,282.716,282.5535,282.1703,281.6842,281.2473,281.0304,281.2023,281.9061,283.2346,285.2104,287.7738,290.7843,296.0747853340563,228.90063384326072,2528.3183,328.5927999999999,823.1579000000002,-31.627400000000023
9,0.9,293.37,290.8112,288.5217,286.5838,285.0304,283.8451,282.9695,282.3132,281.763,281.1867,280.434,279.3339,277.6944,275.3089,271.9742,267.5187,261.8401,254.9409,246.9545,238.1483,187.91427839512005,184.25185458006936,2856.9111,494.56510000000026,494.56510000000026,-29.154899999999998
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,319.5797495992024,310.7860237270987,0.0,409.0752,3159.2586,-40.0
1,0.1,311.6415,304.0663,297.1676,291.1724,286.2023,282.2766,279.3337,277.2627,275.9384,275.2515,275.1308,275.5544,276.5503,278.1862,280.5496,283.7217,287.7472,292.6075,298.2024,304.3469,296.1185542216573,200.31882166129424,409.0752,350.9733,2750.1834000000003,-30.723400000000026
2,0.2,294.5461,292.9308,291.2458,289.492,287.6994,285.9205,284.2136,282.6217,281.1479,279.7336,278.2408,276.4428,274.0295,270.6297,265.8542,259.3584,250.9148,240.4824,228.2524,214.6553,300.9582578947418,332.5338974218133,760.0485,420.4512000000001,2399.2101000000002,-27.079499999999996
3,0.3,298.4483,295.9701,293.5495,291.2021,288.9313,286.7309,284.5912,282.5106,280.5116,278.6599,277.0845,275.9925,275.6733,276.4834,278.8072,282.9935,289.2773,297.7015,308.0625,319.8988,300.48386095250777,237.38776519191254,1180.4997,313.2910999999999,1978.7589,-26.26909999999998
4,0.4,298.2832,296.1025,293.9636,291.8912,289.9139,288.0627,286.3682,284.8538,283.5264,282.3631,281.2969,280.2041,278.8992,277.1423,274.6637,271.2062,266.5784,260.7102,253.6915,245.7827,344.13327461960705,282.8126254257895,1493.7908,340.08629999999994,1665.4678000000001,-24.937299999999993
5,0.5,334.7185,325.6582,317.2587,309.7413,303.2225,297.7157,293.1489,289.3944,286.3011,283.7253,281.5542,279.7215,278.2131,277.0629,276.3386,276.1189,276.4653,277.3936,278.8536,280.722,247.43266037162954,332.0075068792588,1833.8771,274.48119999999994,1325.3815000000002,-15.284299999999973
6,0.6,256.777,265.5006,273.0784,279.1536,283.574,286.3874,287.8046,288.1456,287.7845,287.1053,286.4747,286.2294,286.6718,288.067,290.6336,294.5258,299.8091,306.4356,314.2293,322.8879,315.0165443599708,230.2745984520209,2108.3583,229.3357000000001,1050.9003000000002,-26.612599999999986
7,0.7,309.212,303.7582,298.9501,294.9857,291.9471,289.8062,288.4483,287.7019,287.3653,287.2204,287.0345,286.5537,285.4951,283.551,280.41,275.7983,269.5355,261.5923,252.1314,241.5155,197.96618553574234,362.46169898915963,2337.694,285.3741,821.5646000000002,-23.19380000000001
8,0.8,214.1456,229.5108,243.3631,255.2072,264.7958,272.1243,277.3891,280.9266,283.1534,284.5231,285.5043,286.576,288.2283,290.9552,295.2276,301.443,309.8565,320.5118,333.1914,347.4103,326.49257629802344,241.62120299489692,2623.0681,257.4865,536.1905000000002,-40.875699999999995
9,0.9,315.7305,305.7052,297.0386,290.151,285.2215,282.1992,280.8522,280.8359,281.756,283.2129,284.8213,286.2081,287.0026,286.8329,285.3395,282.2139,277.2546,270.4281,261.9142,252.1155,205.2121866909119,358.8277342995367,2880.5546,278.7040000000002,278.7040000000002,-30.80079999999998
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,179.86883543728706,336.9181603247966,0.0,473.4246,3371.756,6.151299999999992
